-BEGIN HEADER-,,,,,,,,,,,,,,,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Interannual Averages/Sums ,,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/1998 through 12/31/2012 ,,,,,,,,,,,,,,,,,,,
Location: Latitude  30.6923   Longitude 74.7757 ,,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 204.83 meters   Site = na ,,,,,,,,,,,,,,,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,,,,,,,,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,,,,,,,,,,,,
Before January 2018 the precipitation is reported as an accumulation, after it is in average rate. ,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,,
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,,,,,,,,,,,,,,,
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,,
LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,Year,Avg Rainfall,Avg Temp
30.69231,74.77571,T2M_MIN,2000,7.62,6.94,12.62,22.35,28.9,29.44,29.61,29.52,25.77,20.08,14.46,9.43,19.76,,,
30.69231,74.77571,T2M_MIN,2001,6.16,9.43,15.24,20.32,28.13,29.95,28.91,27.31,24.97,20.71,14.34,10.3,19.7,,,
30.69231,74.77571,T2M_MIN,2002,7.82,8.39,15.76,22.23,28.15,30.86,32.28,29.15,23.86,19.98,15.58,10.26,20.43,,,
30.69231,74.77571,T2M_MIN,2003,6.91,9.73,13.8,21.28,25.83,31.36,28.23,27.44,25.38,18.98,12.63,9.62,19.31,,,
30.69231,74.77571,T2M_MIN,2004,8.17,9.85,17.04,23.49,25.91,29.84,30.57,27.43,25.56,18.87,15.32,10.06,20.19,,,
30.69231,74.77571,T2M_MIN,2005,6.23,8.59,15.28,18.35,25.26,30.94,28.57,29.29,25.54,19.17,13.52,7.95,19.11,,,
30.69231,74.77571,T2M_MIN,2006,6.46,14.03,14.73,21.17,29.31,28.88,29.05,27.92,23.84,20.54,14.45,8.13,19.9,,,
30.69231,74.77571,T2M_MIN,2007,5.98,10.42,13.36,22.47,27.67,30.63,30.14,29.08,26.36,19.53,14.7,8.01,19.9,,,
30.69231,74.77571,T2M_MIN,2008,5.76,7.52,17.33,19.82,26.63,29.32,28.3,25.72,23.24,19.88,13.6,10.45,19,,,
30.69231,74.77571,T2M_MIN,2009,8.28,9.6,15.2,19.62,27.17,29.68,30.92,29.72,24.12,19.62,13.45,9.36,19.79,,,
30.69231,74.77571,T2M_MIN,2010,7.17,9.99,18.12,24.18,27.9,29.88,29.04,26.9,23.74,19.94,13.93,7.6,19.91,,,
30.69231,74.77571,T2M_MIN,2011,5.2,9.16,15.03,19.93,28.21,29.83,29.23,27.19,24.4,19.38,15.16,8.69,19.33,,,
30.69231,74.77571,T2M_MIN,2012,5.73,6.7,13.5,21.18,26.4,31.13,30.74,28.54,23.72,17.74,13.04,7.9,18.89,,,
