-BEGIN HEADER-,,,,,,,,,,,,,,,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Interannual Averages/Sums ,,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/1998 through 12/31/2012 ,,,,,,,,,,,,,,,,,,,
Location: Latitude  32.0293   Longitude 75.4075 ,,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 503.57 meters   Site = na ,,,,,,,,,,,,,,,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,,,,,,,,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,,,,,,,,,,,,
Before January 2018 the precipitation is reported as an accumulation, after it is in average rate. ,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,,
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,,
LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,Year,Avg Rainfall,Avg Temp
32.02931,75.40751,T2M_MAX,2008,17.21,21.54,31.89,33.38,38.48,37.03,34.11,31.04,30.67,30.38,26.34,22.76,29.59,,,
32.02931,75.40751,T2M_MAX,2009,20.53,23.32,28.55,33.93,39.7,41.7,38.94,36.02,34.51,32.13,25.74,21.67,31.43,,,
32.02931,75.40751,T2M_MAX,2010,21.35,22.89,32.34,38.13,40.62,40.42,36.02,31.27,30.26,29.6,26.07,19.84,30.77,,,
32.02931,75.40751,T2M_MAX,2011,18.77,20.41,28.96,32.72,40.91,38.56,35.75,31.98,30.85,30.39,26.82,21.49,29.85,,,
32.02931,75.40751,T2M_MAX,2012,17.22,19.93,27.82,32.41,38.77,42.56,38.72,34.6,33.12,30.94,26.24,21.76,30.36,,,
32.02931,75.40751,T2M_MIN,1998,7.33,9.61,12.46,19.94,24.54,27.13,28.49,26.87,25.29,19.1,14.17,10.47,18.83,,,
32.02931,75.40751,T2M_MIN,1999,8,11.13,14.39,20.39,25.32,26.6,28.79,26.4,24.04,17.78,14.34,10.79,19.04,,,
32.02931,75.40751,T2M_MIN,2000,8.37,7.54,12.19,20.56,26.69,27.3,27.75,26.12,22.67,18.23,14.21,10.7,18.56,,,
32.02931,75.40751,T2M_MIN,2001,7.61,10.25,14.16,19.1,25.04,26.86,26.02,24.97,22.36,18.71,14.11,10.85,18.38,,,
32.02931,75.40751,T2M_MIN,2002,8.7,9.16,15.25,20.79,26.3,27.63,28.91,26.21,21.63,18.18,14.59,10.95,19.08,,,
32.02931,75.40751,T2M_MIN,2003,8.12,9.77,13.21,19.23,22.81,28.52,26.5,25.16,23.42,17.75,12.84,10.24,18.17,,,
32.02931,75.40751,T2M_MIN,2004,8.43,10.21,16.23,21.76,24.34,27.45,27.63,25.07,23.49,17.36,14.57,10.85,18.97,,,
32.02931,75.40751,T2M_MIN,2005,7.04,8.73,14.66,17.74,22.9,28.22,26.5,26.31,24.11,17.97,13.33,9.26,18.11,,,
32.02931,75.40751,T2M_MIN,2006,7.93,13.91,14.19,19.44,26.66,26.92,26.63,25.01,22.24,19.19,14.04,9.13,18.79,,,
32.02931,75.40751,T2M_MIN,2007,7.57,10.05,12.6,20.27,24.6,27.71,27.09,25.64,23.52,17.9,14.48,9,18.4,,,
32.02931,75.40751,T2M_MIN,2008,6.7,7.87,16.27,18.5,24.28,26.97,26.06,24.42,21.87,18.93,13.96,11.32,18.13,,,
32.02931,75.40751,T2M_MIN,2009,9.36,10.32,14.37,18.57,24.5,27.05,28.14,26.62,22.81,18.4,13.41,10.43,18.71,,,
32.02931,75.40751,T2M_MIN,2010,8.74,10.25,17.13,22.31,25.3,26.75,26.87,24.76,22.18,18.83,14.36,8.93,18.91,,,
32.02931,75.40751,T2M_MIN,2011,6.37,9.27,13.95,17.8,25.54,26.79,26.37,25.02,22.88,18.44,14.68,9.7,18.11,,,
32.02931,75.40751,T2M_MIN,2012,6.45,7.6,12.61,19.28,23.58,28.07,28.4,26.23,23.47,18.48,13.84,9.88,18.18,,,
