-BEGIN HEADER-,,,,,,,,,,,,,,,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Interannual Averages/Sums ,,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/1998 through 12/31/2012 ,,,,,,,,,,,,,,,,,,,
Location: Latitude  31.3808   Longitude 75.393 ,,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 235.9 meters   Site = na ,,,,,,,,,,,,,,,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,,,,,,,,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,,,,,,,,,,,,
Before January 2018 the precipitation is reported as an accumulation, after it is in average rate. ,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,,
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,,,,,,,,,,,,,,,
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,,
LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,Year,Avg Rainfall,Avg Temp
31.38081,75.39301,T2M_MAX,2008,19.46,24.13,34.65,36.1,40.52,39,37.05,33.24,32.89,32.63,28.27,24.08,31.85,,,
31.38081,75.39301,T2M_MAX,2009,22.25,25.42,31.4,36.74,42.49,44.12,41.27,38.87,36.51,33.96,27.3,23.2,33.67,,,
31.38081,75.39301,T2M_MAX,2010,22.56,25.59,35.32,40.91,43.57,42.81,38.02,34.86,33.66,32.69,27.97,21.23,33.29,,,
31.38081,75.39301,T2M_MAX,2011,20.34,23.2,31.71,35.5,43.41,41.17,38.43,34.37,32.77,32.73,28.37,22.54,32.09,,,
31.38081,75.39301,T2M_MAX,2012,19.23,22.45,30.78,35.52,41.6,44.92,41.59,37.61,35.1,32.77,27.32,23.05,32.68,,,
31.38081,75.39301,T2M_MIN,1998,6.04,9.52,12.71,21.47,26.61,28.9,30.02,28.74,26.67,19.74,14.26,9.13,19.53,,,
31.38081,75.39301,T2M_MIN,1999,7.33,10.54,15.01,21.54,27.07,29.08,30.78,28.05,25.86,18.79,14.42,10.02,19.92,,,
31.38081,75.39301,T2M_MIN,2000,8.09,7.49,12.81,22.27,28.56,28.78,29.02,28.34,24.81,19.24,14.47,9.79,19.5,,,
31.38081,75.39301,T2M_MIN,2001,6.16,9.86,15.3,20.46,27.6,29.39,28.21,26.71,24.23,19.85,14.17,10.3,19.4,,,
31.38081,75.39301,T2M_MIN,2002,8.17,8.9,16.15,22.33,28.02,30.23,31.41,28.12,23.19,19.46,15.07,10.35,20.18,,,
31.38081,75.39301,T2M_MIN,2003,6.92,10.19,14.01,21.1,25.58,30.86,28.18,27.19,25.09,18.64,12.62,9.93,19.23,,,
31.38081,75.39301,T2M_MIN,2004,8.22,9.95,16.92,23.48,25.97,29.54,29.83,26.73,24.81,18.62,14.98,9.97,19.94,,,
31.38081,75.39301,T2M_MIN,2005,6.44,8.99,15.56,18.53,25.25,30.23,28.02,28.31,25.3,18.57,13.58,8.19,18.96,,,
31.38081,75.39301,T2M_MIN,2006,6.86,14.16,14.9,21.02,28.87,28.79,28.43,26.99,23.33,20.16,14.33,8.27,19.7,,,
31.38081,75.39301,T2M_MIN,2007,6.2,10.49,13.23,22.1,27.1,30.16,29.7,28.34,25.75,18.95,14.57,8.17,19.6,,,
31.38081,75.39301,T2M_MIN,2008,6.09,7.63,17.47,19.83,26.25,28.72,27.63,25.35,22.54,19.45,13.39,10.36,18.76,,,
31.38081,75.39301,T2M_MIN,2009,8.65,10.08,15.2,19.6,26.7,29.13,30.62,28.9,23.94,19.45,13.49,9.59,19.67,,,
31.38081,75.39301,T2M_MIN,2010,7.4,10.44,18.29,24.11,27.61,29.34,28.48,26.49,23.54,19.82,14.09,7.74,19.82,,,
31.38081,75.39301,T2M_MIN,2011,5.35,9.54,15.02,19.85,27.96,28.88,28.23,26.45,24.16,19.36,14.85,8.87,19.09,,,
31.38081,75.39301,T2M_MIN,2012,6.16,7.14,13.45,21.17,26.16,30.7,30.31,28.16,23.75,18,12.95,8.17,18.87,,,
